"PID","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","species","country","localities","source","method","notes"
2064,0,0,0,0,0,0,0,100,100,100,0,0,"Petrus rupestris","South Africa","Transkei","Fishbase","Hand-geocoded",""
2065,0,0,0,0,0,0,0,0,0,100,100,100,"Photopectoralis bindus","Australia","Cleveland Bay, north Queensland, 1988-90","Fishbase","Hand-geocoded","No available suitability"
2066,0,0,0,0,0,0,0,0,100,100,100,100,"Photopectoralis bindus","Australia","northern Australia","Fishbase","Hand-geocoded",""
2067,100,100,100,100,100,0,0,0,0,0,0,0,"Phycis blennoides",NA,"Mediterranean","Fishbase","Multiple EEZs by FAO region",""
2068,0,0,100,100,100,100,100,0,0,0,0,0,"Phycis blennoides",NA,"Northeastern Atlantic","Fishbase","Multiple EEZs by FAO region",""
2069,100,100,100,100,0,0,0,0,100,100,100,100,"Phycis chesteri",NA,"Canada (from at least 56°N) to Florida, USA","Fishbase","Hand-geocoded",""
2070,100,100,100,100,100,0,0,0,0,0,0,0,"Phycis phycis",NA,"Mediterranean","Fishbase","Multiple EEZs by FAO region",""
2071,0,0,0,0,0,0,0,0,0,0,100,100,"Phycis punctatus","USA","North Carolina","Fishbase","Hand-geocoded",""
2072,100,100,0,0,0,0,100,100,100,100,100,100,"Phycis punctatus","USA","north of Cape Cod to Florida, and northeastern Gulf of Mexico","Fishbase","Hand-geocoded",""
2073,0,0,0,0,100,100,100,100,100,0,0,0,"Phycis ranina",NA,"Northeastern Atlantic","Fishbase","Multiple EEZs by FAO region",""
2074,100,100,100,100,100,0,0,0,0,0,0,0,"Phycis tinca",NA,"Mediterranean","Fishbase","Multiple EEZs by FAO region",""
2075,0,0,100,100,100,100,100,0,0,0,0,0,"Phycis tinca",NA,"Northeastern Atlantic","Fishbase","Multiple EEZs by FAO region",""
2076,0,0,0,0,0,0,100,100,100,100,0,0,"Plagiogeneion rubiginosum",NA,"west Indian submarine ridge, 1980-92","Fishbase","Marine geographic feature",""
2077,100,100,0,0,0,0,0,0,0,0,100,100,"Platichthys stellatus","USA","off California","Fishbase","Hand-geocoded",""
2078,0,100,100,100,0,0,0,0,0,0,0,0,"Platichthys stellatus","USA","Puget Sound, Washington","Fishbase","Hand-geocoded",""
2079,0,0,0,0,0,0,100,100,100,100,100,0,"Platycephalus indicus","South Africa","Natal","Fishbase","Hand-geocoded",""
2080,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Plecoglossus altivelis altivelis","Taiwan","to be filled","Fishbase","Exclusive economic zone",""
2081,0,0,100,100,100,0,0,0,0,0,0,0,"Plectorhinchus sordidus","United Arab Em.","off Abu Dhabi, 2008-2009","Fishbase","Hand-geocoded","No available suitability"
2082,0,0,0,0,0,0,0,0,0,100,100,0,"Plectropomus laevis","Australia","Scott Reef off Cairns","Fishbase","Hand-geocoded","No available suitability"
2083,0,0,0,0,0,0,0,0,0,0,100,100,"Plectropomus leopardus","Australia","Capricorn Islands group","Fishbase","Hand-geocoded",""
2084,100,100,0,0,0,0,0,0,0,100,100,100,"Plectropomus leopardus","Fiji","Fiji","Fishbase","Exclusive economic zone",""
2085,0,0,0,0,0,0,0,0,0,0,100,100,"Plectropomus leopardus","Australia","Great Barrier Reef","Fishbase","Marine regions feature",""
2086,0,0,0,0,0,0,0,0,100,100,100,0,"Plectropomus leopardus","Australia","Lizard Island and Cairns areas","Fishbase","Hand-geocoded",""
2087,0,0,0,0,0,100,100,100,100,0,0,0,"Pleuragramma antarctica","Antarctica","Weddell Sea","Fishbase","Marine regions feature",""
2088,100,100,0,0,0,0,0,0,100,100,100,100,"Pleurogrammus azonus","Japan","Japan","Fishbase","Exclusive economic zone",""
2089,0,0,0,0,0,0,0,100,100,100,100,0,"Pleurogrammus azonus","Russia","Northern Sea of Japan","Fishbase","Hand-geocoded",""
2090,0,0,0,0,0,0,0,0,100,100,100,0,"Pleurogrammus azonus","Russia","Primorye","Fishbase","Hand-geocoded",""
2091,0,0,0,0,0,0,100,100,100,0,0,0,"Pleurogrammus monopterygius","Alaska","Aleutian Islands","Fishbase","Hand-geocoded",""
2092,100,100,100,100,100,0,0,0,0,0,100,100,"Pleuronectes platessa","","Arkona-Bornholm deeps","Fishbase","Marine regions feature",""
2093,100,100,100,0,0,0,0,0,0,0,100,100,"Pleuronectes platessa","","Baltic Sea","Fishbase","Multiple EEZs by FAO region",""
2094,100,100,100,100,100,100,0,0,0,0,100,100,"Pleuronectes platessa","Germany","Baltic, Bornholm basin, Bohuslän, Kattegatt and Belt Sea","Fishbase","Hand-geocoded",""
2095,100,100,100,0,0,0,0,0,0,0,0,100,"Pleuronectes platessa","","Eastern Channel","Fishbase","Multiple EEZs by FAO region",""
2096,100,100,100,100,100,100,0,0,0,0,0,0,"Pleuronectes platessa","","Europe","Fishbase","Multiple EEZs by FAO region",""
2097,100,100,100,0,0,0,0,0,0,0,0,0,"Pleuronectes platessa","Germany","German Bight, 1960-95","Fishbase","Hand-geocoded",""
2098,0,0,100,100,0,0,0,0,0,0,0,0,"Pleuronectes platessa","Iceland","Iceland","Fishbase","Exclusive economic zone",""
2099,100,100,100,100,0,0,0,0,0,0,0,0,"Pleuronectes platessa","UK No Ireld","Irish Sea","Fishbase","Marine regions feature",""
2100,100,100,100,0,0,0,0,0,0,0,0,0,"Pleuronectes platessa","UK","North Sea","Fishbase","Multiple EEZs by FAO region",""
2101,100,100,100,100,100,100,0,0,0,0,0,0,"Pleuronectes platessa","Netherlands","North Sea; off the Belgish and Dutch coast","Fishbase","Hand-geocoded",""
2102,0,100,100,0,0,0,0,0,0,0,0,0,"Pleuronectes platessa","France","northwest coast of Brittany","Fishbase","Hand-geocoded",""
2103,100,100,100,0,0,0,0,0,0,0,0,100,"Pleuronectes platessa","","south of Start Point and south of Portland Bill","Fishbase","Hand-geocoded",""
2104,100,100,100,100,0,0,0,0,0,0,0,0,"Pleuronectes platessa","","Southern Bight, German Bight, Flamborough, 1985-1986","Fishbase","Marine regions feature",""
2105,0,100,100,100,0,0,0,0,0,0,0,0,"Pleuronectes platessa","UK No Ireld","west coast of Isle of Man, Irish Sea","Fishbase","Hand-geocoded",""
2106,0,0,100,100,100,100,0,0,0,0,0,0,"Pleuronectes quadrituberculatus","Alaska","Eastern Bering Sea (Mar-Jul 2012)","Fishbase","Marine regions feature",""
2107,0,0,0,100,100,100,100,0,0,0,0,0,"Pleuronectes quadrituberculatus","Russia","Northwestern Pacific","Fishbase","Hand-geocoded","No available suitability"
2108,0,0,0,0,100,100,100,0,0,0,0,0,"Plotosus lineatus","China","Daya Bay, Guangdong, 1985-86","Fishbase","Hand-geocoded",""
2109,0,0,0,100,100,100,0,0,0,0,0,0,"Plotosus lineatus","Japan","not specified","Fishbase","Exclusive economic zone",""
2110,100,0,0,0,0,0,0,0,0,100,100,100,"Plotosus megastomus","Australia","Wilson Inlet (WA)","Fishbase","Hand-geocoded","No available suitability"
2111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pogonias cromis","USA","Louisiana","Fishbase","ArcGIS geocoding",""
2112,100,100,100,100,0,0,0,0,0,0,0,0,"Pogonias cromis","Mexico","Northern Gulf of Mexico","Fishbase","Hand-geocoded",""
2113,0,0,100,0,0,0,0,0,0,0,0,0,"Pollachius pollachius","","Bay of Biscay","Fishbase","Multiple EEZs by FAO region",""
2114,100,100,100,100,0,0,0,0,0,0,0,0,"Pollachius pollachius","Spain","Galician western coast (Nov 2009-Oct 2010)","Fishbase","Hand-geocoded",""
2115,100,100,100,100,100,0,0,0,0,0,0,0,"Pollachius pollachius","","Northeast Atlantic","Fishbase","Multiple EEZs by FAO region",""
2116,0,0,0,0,100,0,0,0,0,0,0,0,"Pollachius pollachius","Norway","Norway","Fishbase","Exclusive economic zone",""
2117,0,100,0,0,0,0,0,0,0,0,0,0,"Pollachius pollachius","Spain","Spain","Fishbase","Exclusive economic zone",""
2118,100,100,0,0,0,0,0,0,0,0,100,100,"Pollachius virens","USA","Cape Sable to Block Island","Fishbase","GeoNames geocoding","No available suitability"
2119,100,0,0,0,0,0,0,0,0,0,100,100,"Pollachius virens","USA","Gulf of Maine","Fishbase","ArcGIS geocoding","No available suitability"
2120,100,100,100,0,0,0,0,0,0,0,0,0,"Pollachius virens","Norway","Northern Shelf and western edge of the Norwegian Trench","Fishbase","Hand-geocoded",""
2121,100,100,100,0,0,0,0,0,100,100,100,100,"Pollachius virens","","Western North Atlantic","Fishbase","Multiple EEZs by FAO region",""
2122,100,100,100,100,0,0,0,0,0,0,0,100,"Polydactylus octonemus","USA","off Freeport, Texas, 1977-81","Fishbase","Hand-geocoded","No available suitability"
2123,100,100,100,100,100,100,100,100,100,100,100,100,"Polymixia nobilis","Canary Is.","Canary Islands, 1995-2002","Fishbase","Exclusive economic zone",""
2124,100,100,100,100,0,0,0,0,0,0,0,100,"Polynemus octonemus","USA","off Freeport, Texas, 1977-81","Fishbase","Hand-geocoded","No available suitability"
2125,100,100,100,0,0,0,0,0,0,100,100,100,"Polynemus sheridani","Australia","northern waters","Fishbase","Hand-geocoded",""
2126,0,0,100,100,100,100,100,100,100,0,0,0,"Polynemus tetradactylus","Malaysia","Malacca coastal waters of Peninsular Malaysia","Fishbase","Hand-geocoded","No available suitability"
2127,0,0,0,0,0,0,0,100,0,0,0,0,"Polynemus tetradactylus","Papua New Guinea","Off south Papua","Fishbase","Hand-geocoded",""
2128,100,100,100,100,100,0,0,100,100,100,100,100,"Polynemus tetradactylus","Australia","Townsville","Fishbase","Hand-geocoded","No available suitability"
2129,0,0,0,100,100,0,0,0,0,0,0,0,"Polynemus virginicus","Brazil","Ceará","Fishbase","GeoNames geocoding","No available suitability"
2130,0,0,0,0,0,100,100,100,0,0,0,0,"Polyprion americanus","","Mediterranean","Fishbase","Multiple EEZs by FAO region",""
2131,0,0,0,0,0,0,100,100,11,100,0,0,"Polyprion americanus","Brazil","Southern region","Fishbase","Hand-geocoded",""
2132,0,0,0,0,0,0,100,100,100,0,0,0,"Polyprion oxygeneios","Juan Fernández","Around Juan Fernandez Archipelago.","Fishbase","Hand-geocoded",""
2133,0,0,0,0,0,100,100,100,0,0,0,0,"Polyprion oxygeneios","New Zealand","New Zealand","Fishbase","Exclusive economic zone",""
2134,0,0,0,0,0,0,0,100,100,0,0,0,"Pomacanthus imperator","Marshall Is.","Enewetak Atoll","Fishbase","Hand-geocoded","No available suitability"
2135,0,0,0,0,0,0,0,0,100,100,0,0,"Pomacanthus maculosus","United Arab Em.","southern Arabian Gulf, 2007-2008","Fishbase","Hand-geocoded",""
2136,0,0,100,0,0,0,0,0,0,0,0,0,"Pomadasys fulvomaculatus","USA","Alligator Harbor, Florida","Fishbase","Hand-geocoded","No available suitability"
2137,0,0,100,100,100,100,0,0,0,0,0,0,"Pomadasys fulvomaculatus","USA","Beaufort, North Carolina","Fishbase","Hand-geocoded","No available suitability"
2138,0,0,0,0,100,100,0,0,0,0,0,0,"Pomadasys fulvomaculatus","USA","Chesapeake Bay","Fishbase","Hand-geocoded",""
2139,0,0,0,0,0,0,100,0,0,0,0,0,"Pomadasys fulvomaculatus","USA","Delaware Bay","Fishbase","ArcGIS geocoding","No available suitability"
2140,100,100,100,100,100,0,0,0,0,0,0,0,"Pomadasys fulvomaculatus","USA","Eastern Gulf of Mexico","Fishbase","Hand-geocoded",""
2141,0,0,0,0,100,100,0,0,0,0,0,0,"Pomadasys fulvomaculatus","USA","North Carolina","Fishbase","Hand-geocoded",""
2142,0,0,100,100,0,0,0,0,0,0,0,0,"Pomadasys fulvomaculatus","USA","Port Aransas, Texas","Fishbase","Hand-geocoded","No available suitability"
2143,0,0,100,100,0,0,0,0,0,0,0,0,"Pomadasys fulvomaculatus","USA","St. Andrew Bay, Florida","Fishbase","Hand-geocoded","No available suitability"
2144,0,0,100,100,100,0,0,0,0,0,0,0,"Pomadasys fulvomaculatus","USA","Tampa Bay, Florida","Fishbase","Hand-geocoded","No available suitability"
2145,0,0,0,0,0,100,100,100,0,0,0,0,"Pomadasys incisus",NA,"eastern Atlantic","Fishbase","Multiple EEZs by FAO region",""
2146,0,0,100,100,100,100,100,100,100,100,100,100,"Pomadasys olivaceus","South Africa","Natal","Fishbase","Hand-geocoded",""
2147,0,0,0,0,0,0,0,100,100,100,100,100,"Pomadasys opercularis","South Africa","Natal","Fishbase","Hand-geocoded",""
2148,0,0,0,0,0,100,100,100,0,0,0,0,"Pomadasys stridens",NA,"Mediterranean","Fishbase","Multiple EEZs by FAO region","No available suitability"
2149,100,100,0,0,0,0,0,0,0,0,0,0,"Pomatomus saltatrix","Brazil","Ceará","Fishbase","GeoNames geocoding","No available suitability"
2150,0,0,0,0,0,0,0,100,100,100,100,0,"Pomatomus saltatrix","Australia","Fraser Island, Queensland and Western Australia","Fishbase","Hand-geocoded",""
2151,0,0,100,100,100,100,100,100,0,0,0,0,"Pomatomus saltatrix","","Mediterranean","Fishbase","Multiple EEZs by FAO region",""
2152,0,0,0,0,100,100,100,100,0,0,0,0,"Pomatomus saltatrix","USA","Middle Atlantic Bight: Cape Hatteras to Cape Cod, Massachusetts","Fishbase","Hand-geocoded",""
2153,0,0,0,0,0,0,0,0,100,100,100,100,"Pomatomus saltatrix","South Africa","Natal shelf","Fishbase","Marine geographic feature",""
2154,0,0,0,0,0,100,0,0,0,100,0,0,"Pomatomus saltatrix","Senegal","Sénégal","Fishbase","Exclusive economic zone",""
2155,0,0,100,100,100,0,0,0,100,100,100,0,"Pomatomus saltatrix","USA","South Atlantic Bight: Cape Canaveral, Florida to Cape Hatteras, North Carolina","Fishbase","Hand-geocoded",""
2156,0,0,0,0,0,0,100,100,100,0,0,0,"Priacanthus altus","USA","off southern Florida","Fishbase","Hand-geocoded",""
2157,0,100,100,0,0,0,0,0,0,0,0,0,"Priacanthus arenatus","Brazil","Ceará","Fishbase","GeoNames geocoding","No available suitability"
2158,100,100,100,0,0,0,0,0,0,0,0,0,"Priacanthus hamrur","India","Kerala (2014)","Fishbase","GeoNames geocoding",""
2159,0,0,0,0,0,0,0,100,100,100,100,100,"Priacanthus serrula","USA","California Current Region","Fishbase","Marine regions feature",""
2160,0,100,100,100,100,100,100,100,0,0,0,0,"Priacanthus tayeus","China","Daya Bay, Guangdong, 1985-86","Fishbase","Hand-geocoded",""
2161,100,100,100,100,100,0,0,0,0,100,100,100,"Prionotus stephanophrys","Peru","Paita and Otros","Fishbase","Hand-geocoded","No available suitability"
2162,0,0,0,0,0,0,100,100,100,0,0,0,"Pristigenys alta","USA","off southern Florida","Fishbase","Hand-geocoded",""
2163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pristiophorus japonicus",NA,"Western North Pacific continental shelves","Fishbase","Marine geographic feature",""
2164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pristiophorus owenii",NA,"Australian contiental shelf","Fishbase","Marine geographic feature",""
2165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pristiophorus peroniensis","Australia","not given","Fishbase","Exclusive economic zone",""
2166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pristiophorus schroederi",NA,"Continental and insular slopes of the Bahamas region","Fishbase","Marine geographic feature",""
2167,0,0,100,100,100,100,100,100,100,100,100,100,"Pristipomoides filamentosus","Hawaii","Hawaiian Islands","Fishbase","Marine regions feature",""
2168,100,100,100,100,0,0,0,0,0,100,100,100,"Pristipomoides filamentosus","Seychelles","Mahe Plateau, 1989-90","Fishbase","Hand-geocoded",""
2169,100,100,100,100,100,100,100,100,100,100,100,100,"Pristipomoides flavipinnis","Vanuatu","Vanuatu","Fishbase","Exclusive economic zone",""
2170,0,0,100,100,100,100,100,100,100,100,100,100,"Pristipomoides microlepis","Hawaii","Hawaiian Islands","Fishbase","Marine regions feature",""
2171,100,100,100,100,0,0,0,0,0,100,100,100,"Pristipomoides microlepis","Seychelles","Mahe Plateau, 1989-90","Fishbase","Hand-geocoded",""
2172,100,100,0,0,0,0,0,0,0,100,100,100,"Pristipomoides multidens","Australia","North West Shelf","Fishbase","Marine geographic feature",""
2173,100,100,100,100,100,100,100,100,100,100,100,100,"Pristipomoides multidens","Papua New Guinea","not stated","Fishbase","Exclusive economic zone",""
2174,100,100,100,100,100,100,100,100,100,100,100,100,"Pristipomoides multidens","Samoa","Samoa","Fishbase","Exclusive economic zone",""
2175,0,0,0,0,100,0,0,100,0,0,0,0,"Pristipomoides multidens","","South China Sea/Andaman Sea","Fishbase","Marine regions feature",""
2176,100,100,100,100,100,100,100,100,100,100,100,100,"Pristipomoides multidens","Vanuatu","Vanuatu","Fishbase","Exclusive economic zone",""
2177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pristipomoides typus","Australia","North West Shelf","Fishbase","Marine geographic feature",""
2178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pristipomoides typus","","South China Sea/Andaman Sea","Fishbase","Marine regions feature",""
2179,0,0,0,100,100,100,100,100,100,0,0,0,"Promethichthys prometheus","Canary Is.","1992-95","Fishbase","Exclusive economic zone",""
2180,0,0,0,0,0,0,0,100,100,0,0,0,"Promethichthys prometheus","Madeira Is.","near Madeira","Fishbase","Hand-geocoded","No available suitability"
2181,100,100,100,100,100,100,100,0,0,0,0,0,"Psenopsis anomala","Hong Kong","Not specified.","Fishbase","GeoNames geocoding",""
2182,0,0,100,0,0,0,0,0,0,0,0,0,"Psettichthys melanostictus","USA","Bellingham Bay, Washington","Fishbase","Hand-geocoded","No available suitability"
2183,0,0,0,100,0,0,0,0,0,0,0,0,"Psettichthys melanostictus","Canada","northern British Columbia","Fishbase","Hand-geocoded",""
2184,100,0,0,0,0,0,0,0,0,0,0,0,"Psettichthys melanostictus","USA","Puget Sound, Washington","Fishbase","Hand-geocoded",""
2185,0,0,0,0,0,0,0,0,100,100,0,0,"Psettodes erumei","India","Bombay","Fishbase","Hand-geocoded",""
2186,0,0,0,0,100,100,100,100,100,0,0,0,"Psettodes erumei","India","Porto Novo","Fishbase","Hand-geocoded","No available suitability"
2187,100,100,100,100,100,0,0,0,0,0,100,100,"Psettodes erumei","India","Porto Novo, 1971-73","Fishbase","Hand-geocoded","No available suitability"
2188,100,100,100,100,100,100,100,100,100,100,100,100,"Pseudobalistes flavimarginatus","Palau","not specified","Fishbase","Exclusive economic zone",""
2189,100,100,0,0,0,0,0,0,0,0,0,100,"Pseudocaranx dentex","New Zealand","not stated","Fishbase","Exclusive economic zone",""
2190,100,100,0,0,0,0,0,0,0,0,0,100,"Pseudocaranx dentex","Australia","southern coasts","Fishbase","Hand-geocoded",""
2191,0,100,100,100,0,0,0,0,0,0,0,0,"Pseudochaenichthys georgianus","Antarctica","South Georgia","Fishbase","Hand-geocoded",""
2192,0,0,0,0,0,0,0,0,0,0,100,100,"Pseudocyttus maculatus","New Zealand","south Chatham Rise (Nov 1986)","Fishbase","Hand-geocoded",""
2193,0,0,0,0,0,0,0,0,0,0,100,100,"Pseudocyttus maculatus","Australia","southern coasts and Tasmania","Fishbase","Hand-geocoded",""
2194,0,0,0,0,0,0,0,0,0,100,100,100,"Pseudopentaceros richardsoni",NA,"South-west Indian Ocean seamounts (600-1000 m depths), 2001","Fishbase","Marine geographic feature",""
2195,100,100,100,0,0,0,0,0,0,0,100,100,"Pseudopentaceros wheeleri",NA,"Southern Emperor-Northern Hawaiian Ridge","Fishbase","Marine geographic feature",""
2196,0,0,0,0,0,0,0,0,0,0,100,100,"Pseudopercis semifasciata","Argentina","northern Patagonian shelf","Fishbase","Marine geographic feature",""
2197,0,0,0,0,0,0,100,100,0,0,0,0,"Pseudophycis bachus","New Zealand","New Zealand","Fishbase","Exclusive economic zone",""
2198,100,100,100,0,0,0,0,0,0,0,0,100,"Pseudopleuronectes americanus","USA","Chesapeake Bay","Fishbase","Hand-geocoded",""
2199,0,0,0,100,100,100,0,0,0,0,0,0,"Pseudopleuronectes americanus","USA","Delaware Bay","Fishbase","ArcGIS geocoding","No available suitability"
2200,100,100,100,100,100,0,0,0,0,0,0,0,"Pseudopleuronectes americanus","USA","New England","Fishbase","ArcGIS geocoding",""
2201,0,0,0,100,100,0,0,0,0,0,0,0,"Pseudopleuronectes herzensteini","China","Korea Bay and the Yellow Sea","Fishbase","Marine regions feature",""
2202,100,100,100,0,0,0,0,0,0,0,100,100,"Pseudotolithus senegalensis",NA,"tropical West Africa","Fishbase","Entire native range",""
2203,0,0,0,0,0,0,100,100,0,0,0,0,"Pseudupeneus maculatus","Brazil","Ceará","Fishbase","GeoNames geocoding","No available suitability"
2204,0,0,0,0,100,100,0,0,0,0,0,0,"Pseudupeneus maculatus","Cuba","Cuba","Fishbase","Exclusive economic zone",""
2205,0,100,100,100,100,100,100,100,0,0,0,0,"Psilodraco breviceps","Antarctica","South Georgia","Fishbase","Hand-geocoded",""
2206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Psilodraco breviceps","S. Georg. Sandw.","South Georgia","Fishbase","Hand-geocoded",""
2207,100,100,0,0,0,0,100,0,0,100,0,0,"Pterogymnus laniarius","South Africa","Agulhas Bank","Fishbase","Hand-geocoded",""
2208,100,100,100,100,100,0,0,0,100,100,100,100,"Pterogymnus laniarius","South Africa","Eastern Cape coast","Fishbase","Hand-geocoded",""
2209,100,100,0,0,0,0,0,0,0,0,0,0,"Rachycentron canadum","Brazil","Ceará","Fishbase","GeoNames geocoding","No available suitability"
2210,0,0,0,0,0,100,100,100,100,100,100,100,"Rachycentron canadum","USA","Fisheries and Mariculture Laboratory (FAML) of the University of Texas at Austin Marine Science Institute in Port Aransas, Texas","Fishbase","Hand-geocoded",""
2211,0,0,0,100,100,100,100,100,100,100,0,0,"Rachycentron canadum","Mexico","Gulf of Mexico","Fishbase","Marine regions feature",""
2212,0,0,0,100,100,100,100,100,100,0,0,0,"Rachycentron canadum","USA","southern coasts","Fishbase","Hand-geocoded",""
2213,0,100,100,100,100,100,100,100,0,0,0,0,"Raja brachyura",NA,"Eastern Atlantic","Fishbase","Multiple EEZs by FAO region",""
2214,0,100,100,100,100,100,100,100,100,0,0,0,"Raja clavata","UK","British waters","Fishbase","Exclusive economic zone",""
2215,100,100,100,100,100,100,100,100,100,100,100,100,"Raja miraletus","Italy","Mediterranean","Fishbase","Exclusive economic zone",""
2216,100,100,0,0,0,0,0,0,0,0,0,100,"Raja undulata","Portugal","South coasts","Fishbase","Hand-geocoded",""
2217,0,0,100,100,100,100,100,100,100,0,0,0,"Rastrelliger brachysoma",NA,"Central Indo-West Pacific","Fishbase","Multiple EEZs by FAO region",""
2218,0,100,100,100,100,100,100,100,100,100,100,0,"Rastrelliger kanagurta","India","Andhra Pradesh (2011-2012)","Fishbase","Hand-geocoded",""
2219,0,0,100,100,100,100,100,100,100,0,0,0,"Rastrelliger kanagurta","India","India","Fishbase","Exclusive economic zone",""
2220,100,0,100,100,0,0,0,0,0,0,0,0,"Rastrelliger kanagurta","India","Kerala (2014)","Fishbase","GeoNames geocoding",""
2221,100,100,100,100,100,0,0,0,100,100,100,100,"Rastrelliger kanagurta","Seychelles","Seychelles","Fishbase","Exclusive economic zone",""
2222,100,100,100,100,100,100,100,0,0,100,100,100,"Rastrelliger kanagurta","India","Tuticorin coast, 1997-2007","Fishbase","Hand-geocoded",""
2223,0,0,100,100,100,100,100,100,100,0,0,0,"Rastrelliger serventyi","India","India","Fishbase","Exclusive economic zone",""
2224,100,100,100,100,100,0,0,0,100,100,100,100,"Rastrelliger serventyi","Seychelles","Seychelles","Fishbase","Exclusive economic zone",""
2225,100,100,100,100,100,100,100,0,0,100,100,100,"Rastrelliger serventyi","India","Tuticorin coast, 1997-2007","Fishbase","Hand-geocoded",""
2226,0,0,0,0,100,100,100,0,0,0,0,0,"Reinhardtius hippoglossoides","","Arctic","Fishbase","Multiple EEZs by FAO region",""
2227,100,0,0,0,0,0,0,0,0,0,100,100,"Reinhardtius hippoglossoides","Norway","Bear Island, Barents Sea (Sept 1996)","Fishbase","Hand-geocoded",""
2228,0,0,0,0,0,0,0,0,0,100,100,100,"Reinhardtius hippoglossoides","Alaska","Bering Sea and Aleutian Islands","Fishbase","Hand-geocoded",""
2229,0,0,0,100,100,100,0,0,0,0,0,0,"Reinhardtius hippoglossoides","","Southern Davis Strait, Eastern Denmark Strait, Off north-western Norway","Fishbase","Hand-geocoded",""
2230,0,0,0,0,100,100,100,100,100,0,0,0,"Rexea solandri","Australia","Off New South Wales, southeastern Australia","Fishbase","Hand-geocoded",""
2231,100,100,0,0,0,0,0,100,100,100,100,100,"Rhabdosargus globiceps","South Africa","South Africa","Fishbase","Exclusive economic zone",""
2232,100,100,0,0,0,0,0,100,100,100,100,100,"Rhabdosargus globiceps","South Africa","South East Africa","Fishbase","Hand-geocoded",""
2233,0,0,0,0,0,0,100,100,100,100,100,0,"Rhabdosargus sarba","South Africa","Natal","Fishbase","Hand-geocoded",""
2234,100,100,100,100,100,100,0,0,0,0,0,0,"Rhabdosargus sarba","United Arab Em.","off Abu Dhabi, 2008-2009","Fishbase","Hand-geocoded","No available suitability"
2235,0,0,0,0,0,0,0,100,100,100,100,0,"Rhinobatos percellens","Brazil","São Paulo, Sept 2007-Aug 2009","Fishbase","Hand-geocoded",""
2236,100,100,0,0,0,0,0,0,0,0,0,100,"Rhizoprionodon acutus","India","Bombay","Fishbase","Hand-geocoded",""
2237,100,0,0,0,0,0,0,0,0,0,100,100,"Rhizoprionodon acutus","South Africa","Natal","Fishbase","Hand-geocoded",""
2238,0,0,0,0,0,0,0,0,100,100,100,100,"Rhizoprionodon porosus","","Carribean, South America","Fishbase","Multiple methods",""
2239,100,100,100,100,100,100,100,100,100,100,100,100,"Rhizoprionodon porosus","Brazil","Northeast region (1996-1997)","Fishbase","Hand-geocoded",""
2240,0,0,0,0,0,0,0,0,100,100,100,100,"Rhizoprionodon porosus","Brazil","southern waters","Fishbase","Hand-geocoded",""
2241,0,0,0,0,100,100,100,0,0,0,0,0,"Rhizoprionodon terraenovae","Mexico","Gulf of Mexico","Fishbase","Marine regions feature",""
2242,0,0,0,0,0,100,100,100,0,0,0,0,"Rhizoprionodon terraenovae","USA","Off Texas, Florida, and North Carolina","Fishbase","Hand-geocoded",""
2243,100,100,100,100,100,100,0,0,0,0,0,100,"Rhomboplites aurorubens","Brazil","Bahia (2005-2007)","Fishbase","Hand-geocoded",""
2244,100,100,0,0,0,0,0,0,0,0,0,0,"Rhomboplites aurorubens","Brazil","Ceará","Fishbase","GeoNames geocoding","No available suitability"
2245,60,60,60,56,56,56,58,58,58,12,12,12,"Rhomboplites aurorubens","Puerto Rico","Puerto Rico","Fishbase","Exclusive economic zone",""
2246,100,100,0,0,0,0,0,0,0,0,0,100,"Rhynchobatus djiddensis","South Africa","South Africa","Fishbase","Exclusive economic zone",""
2247,100,100,100,100,100,100,100,100,100,100,100,100,"Rioraja agassizii","Brazil","São Paulo, 1995","Fishbase","Hand-geocoded",""
2248,100,100,100,100,100,100,100,100,100,100,100,100,"Rioraja agassizii","Brazil","São Paulo, 2005-2006","Fishbase","Hand-geocoded",""
2249,0,0,0,0,0,0,0,0,0,0,100,100,"Rypticus saponaceus","Brazil","Ceará","Fishbase","GeoNames geocoding","No available suitability"
2250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Salmo altivelis","Taiwan","to be filled","Fishbase","Exclusive economic zone",""
2251,100,100,100,100,100,100,100,100,100,100,100,100,"Salmo foetens","USA","Port Aransas, Texas","Fishbase","Hand-geocoded","No available suitability"
2252,100,100,0,0,0,0,0,0,0,0,0,0,"Salmo myops","Brazil","Ceará","Fishbase","GeoNames geocoding","No available suitability"
