"PID","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","species","country","localities","source","method","notes"
2056,0,100,100,0,0,0,0,0,0,0,0,0,"Pleuronectes platessa","France","northwest coast of Brittany","Fishbase","Hand-geocoded",""
2057,100,100,100,0,0,0,0,0,0,0,0,100,"Pleuronectes platessa","","south of Start Point and south of Portland Bill","Fishbase","Hand-geocoded",""
2058,100,100,100,100,0,0,0,0,0,0,0,0,"Pleuronectes platessa","","Southern Bight, German Bight, Flamborough, 1985-1986","Fishbase","Hand-geocoded",""
2059,0,100,100,100,0,0,0,0,0,0,0,0,"Pleuronectes platessa","UK No Ireld","west coast of Isle of Man, Irish Sea","Fishbase","Hand-geocoded",""
2060,0,0,100,100,100,100,0,0,0,0,0,0,"Pleuronectes quadrituberculatus","Alaska","Eastern Bering Sea (Mar-Jul 2012)","Fishbase","Hand-geocoded",""
2061,0,0,0,100,100,100,100,0,0,0,0,0,"Pleuronectes quadrituberculatus","Russia","Northwestern Pacific","Fishbase","Hand-geocoded","No available suitability"
2062,0,0,0,0,100,100,100,0,0,0,0,0,"Plotosus lineatus","China","Daya Bay, Guangdong, 1985-86","Fishbase","Hand-geocoded",""
2063,0,0,0,100,100,100,0,0,0,0,0,0,"Plotosus lineatus","Japan","not specified","Fishbase","Exclusive economic zone",""
2064,100,0,0,0,0,0,0,0,0,100,100,100,"Plotosus megastomus","Australia","Wilson Inlet (WA)","Fishbase","Hand-geocoded","No available suitability"
2065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pogonias cromis","USA","Louisiana","Fishbase","ArcGIS geocoding",""
2066,100,100,100,100,0,0,0,0,0,0,0,0,"Pogonias cromis","Mexico","Northern Gulf of Mexico","Fishbase","Hand-geocoded",""
2067,0,0,100,0,0,0,0,0,0,0,0,0,"Pollachius pollachius","","Bay of Biscay","Fishbase","ArcGIS geocoding",""
2068,100,100,100,100,0,0,0,0,0,0,0,0,"Pollachius pollachius","Spain","Galician western coast (Nov 2009-Oct 2010)","Fishbase","Hand-geocoded",""
2069,100,100,100,100,100,0,0,0,0,0,0,0,"Pollachius pollachius","","Northeast Atlantic","Fishbase","Multiple EEZs by FAO region",""
2070,0,0,0,0,100,0,0,0,0,0,0,0,"Pollachius pollachius","Norway","Norway","Fishbase","Exclusive economic zone",""
2071,0,100,0,0,0,0,0,0,0,0,0,0,"Pollachius pollachius","Spain","Spain","Fishbase","Exclusive economic zone",""
2072,100,100,0,0,0,0,0,0,0,0,100,100,"Pollachius virens","USA","Cape Sable to Block Island","Fishbase","GeoNames geocoding","No available suitability"
2073,100,0,0,0,0,0,0,0,0,0,100,100,"Pollachius virens","USA","Gulf of Maine","Fishbase","ArcGIS geocoding","No available suitability"
2074,100,100,100,0,0,0,0,0,0,0,0,0,"Pollachius virens","Norway","Northern Shelf and western edge of the Norwegian Trench","Fishbase","Hand-geocoded",""
2075,100,100,100,0,0,0,0,0,100,100,100,100,"Pollachius virens","","Western North Atlantic","Fishbase","Multiple EEZs by FAO region",""
2076,100,100,100,100,0,0,0,0,0,0,0,100,"Polydactylus octonemus","USA","off Freeport, Texas, 1977-81","Fishbase","Hand-geocoded","No available suitability"
2077,100,100,100,100,100,100,100,100,100,100,100,100,"Polymixia nobilis","Canary Is.","Canary Islands, 1995-2002","Fishbase","Exclusive economic zone",""
2078,100,100,100,100,0,0,0,0,0,0,0,100,"Polynemus octonemus","USA","off Freeport, Texas, 1977-81","Fishbase","Hand-geocoded","No available suitability"
2079,100,100,100,0,0,0,0,0,0,100,100,100,"Polynemus sheridani","Australia","northern waters","Fishbase","Hand-geocoded",""
2080,0,0,100,100,100,100,100,100,100,0,0,0,"Polynemus tetradactylus","Malaysia","Malacca coastal waters of Peninsular Malaysia","Fishbase","Hand-geocoded","No available suitability"
2081,0,0,0,0,0,0,0,100,0,0,0,0,"Polynemus tetradactylus","Papua New Guinea","Off south Papua","Fishbase","Hand-geocoded",""
2082,100,100,100,100,100,0,0,100,100,100,100,100,"Polynemus tetradactylus","Australia","Townsville","Fishbase","Hand-geocoded","No available suitability"
2083,0,0,0,100,100,0,0,0,0,0,0,0,"Polynemus virginicus","Brazil","Ceará","Fishbase","GeoNames geocoding","No available suitability"
2084,0,0,0,0,0,100,100,100,0,0,0,0,"Polyprion americanus","","Mediterranean","Fishbase","Hand-geocoded",""
2085,0,0,0,0,0,0,100,100,11,100,0,0,"Polyprion americanus","Brazil","Southern region","Fishbase","Hand-geocoded",""
2086,0,0,0,0,0,100,100,100,0,0,0,0,"Polyprion oxygeneios","New Zealand","New Zealand","Fishbase","Exclusive economic zone",""
2087,0,0,0,0,0,0,0,100,100,0,0,0,"Pomacanthus imperator","Marshall Is.","Enewetak Atoll","Fishbase","Hand-geocoded","No available suitability"
2088,0,0,0,0,0,0,0,0,100,100,0,0,"Pomacanthus maculosus","United Arab Em.","southern Arabian Gulf, 2007-2008","Fishbase","Hand-geocoded",""
2089,0,0,100,0,0,0,0,0,0,0,0,0,"Pomadasys fulvomaculatus","USA","Alligator Harbor, Florida","Fishbase","Hand-geocoded","No available suitability"
2090,0,0,100,100,100,100,0,0,0,0,0,0,"Pomadasys fulvomaculatus","USA","Beaufort, North Carolina","Fishbase","Hand-geocoded","No available suitability"
2091,0,0,0,0,100,100,0,0,0,0,0,0,"Pomadasys fulvomaculatus","USA","Chesapeake Bay","Fishbase","Hand-geocoded",""
2092,0,0,0,0,0,0,100,0,0,0,0,0,"Pomadasys fulvomaculatus","USA","Delaware Bay","Fishbase","ArcGIS geocoding","No available suitability"
2093,100,100,100,100,100,0,0,0,0,0,0,0,"Pomadasys fulvomaculatus","USA","Eastern Gulf of Mexico","Fishbase","Multiple EEZs by FAO region",""
2094,0,0,0,0,100,100,0,0,0,0,0,0,"Pomadasys fulvomaculatus","USA","North Carolina","Fishbase","Hand-geocoded",""
2095,0,0,100,100,0,0,0,0,0,0,0,0,"Pomadasys fulvomaculatus","USA","Port Aransas, Texas","Fishbase","Hand-geocoded","No available suitability"
2096,0,0,100,100,0,0,0,0,0,0,0,0,"Pomadasys fulvomaculatus","USA","St. Andrew Bay, Florida","Fishbase","Hand-geocoded","No available suitability"
2097,0,0,100,100,100,0,0,0,0,0,0,0,"Pomadasys fulvomaculatus","USA","Tampa Bay, Florida","Fishbase","Hand-geocoded","No available suitability"
2098,0,0,0,0,0,100,100,100,0,0,0,0,"Pomadasys incisus",NA,"eastern Atlantic","Fishbase","Multiple EEZs by FAO region",""
2099,0,0,100,100,100,100,100,100,100,100,100,100,"Pomadasys olivaceus","South Africa","Natal","Fishbase","Hand-geocoded",""
2100,0,0,0,0,0,0,0,100,100,100,100,100,"Pomadasys opercularis","South Africa","Natal","Fishbase","Hand-geocoded",""
2101,0,0,0,0,0,100,100,100,0,0,0,0,"Pomadasys stridens",NA,"Mediterranean","Fishbase","Hand-geocoded",""
2102,100,100,0,0,0,0,0,0,0,0,0,0,"Pomatomus saltatrix","Brazil","Ceará","Fishbase","GeoNames geocoding","No available suitability"
2103,0,0,0,0,0,0,0,100,100,100,100,0,"Pomatomus saltatrix","Australia","Fraser Island, Queensland and Western Australia","Fishbase","Hand-geocoded",""
2104,0,0,100,100,100,100,100,100,0,0,0,0,"Pomatomus saltatrix","","Mediterranean","Fishbase","Hand-geocoded",""
2105,0,0,0,0,100,100,100,100,0,0,0,0,"Pomatomus saltatrix","USA","Middle Atlantic Bight: Cape Hatteras to Cape Cod, Massachusetts","Fishbase","Hand-geocoded",""
2106,0,0,0,0,0,0,0,0,100,100,100,100,"Pomatomus saltatrix","South Africa","Natal shelf","Fishbase","Hand-geocoded",""
2107,0,0,0,0,0,100,0,0,0,100,0,0,"Pomatomus saltatrix","Senegal","Sénégal","Fishbase","Exclusive economic zone",""
2108,0,0,100,100,100,0,0,0,100,100,100,0,"Pomatomus saltatrix","USA","South Atlantic Bight: Cape Canaveral, Florida to Cape Hatteras, North Carolina","Fishbase","Hand-geocoded",""
2109,0,0,0,0,0,0,100,100,100,0,0,0,"Priacanthus altus","USA","off southern Florida","Fishbase","Hand-geocoded",""
2110,0,100,100,0,0,0,0,0,0,0,0,0,"Priacanthus arenatus","Brazil","Ceará","Fishbase","GeoNames geocoding","No available suitability"
2111,100,100,100,0,0,0,0,0,0,0,0,0,"Priacanthus hamrur","India","Kerala (2014)","Fishbase","GeoNames geocoding",""
2112,0,0,0,0,0,0,0,100,100,100,100,100,"Priacanthus serrula","USA","California Current Region","Fishbase","Multiple EEZs by FAO region",""
2113,0,100,100,100,100,100,100,100,0,0,0,0,"Priacanthus tayeus","China","Daya Bay, Guangdong, 1985-86","Fishbase","Hand-geocoded",""
2114,100,100,100,100,100,0,0,0,0,100,100,100,"Prionotus stephanophrys","Peru","Paita and Otros","Fishbase","Hand-geocoded","No available suitability"
2115,0,0,0,0,0,0,100,100,100,0,0,0,"Pristigenys alta","USA","off southern Florida","Fishbase","Hand-geocoded",""
2116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pristiophorus japonicus",NA,"Western North Pacific continental shelves","Fishbase","Multiple EEZs by FAO region",""
2117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pristiophorus owenii",NA,"Australian contiental shelf","Fishbase","Multiple EEZs by FAO region",""
2118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pristiophorus peroniensis","Australia","not given","Fishbase","Exclusive economic zone",""
2119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pristiophorus schroederi",NA,"Continental and insular slopes of the Bahamas region","Fishbase","Multiple EEZs by FAO region",""
2120,0,0,100,100,100,100,100,100,100,100,100,100,"Pristipomoides filamentosus","Hawaii","Hawaiian Islands","Fishbase","Hand-geocoded",""
2121,100,100,100,100,0,0,0,0,0,100,100,100,"Pristipomoides filamentosus","Seychelles","Mahe Plateau, 1989-90","Fishbase","Hand-geocoded",""
2122,100,100,100,100,100,100,100,100,100,100,100,100,"Pristipomoides flavipinnis","Vanuatu","Vanuatu","Fishbase","Exclusive economic zone",""
2123,0,0,100,100,100,100,100,100,100,100,100,100,"Pristipomoides microlepis","Hawaii","Hawaiian Islands","Fishbase","Hand-geocoded",""
2124,100,100,100,100,0,0,0,0,0,100,100,100,"Pristipomoides microlepis","Seychelles","Mahe Plateau, 1989-90","Fishbase","Hand-geocoded",""
2125,100,100,0,0,0,0,0,0,0,100,100,100,"Pristipomoides multidens","Australia","North West Shelf","Fishbase","Hand-geocoded",""
2126,100,100,100,100,100,100,100,100,100,100,100,100,"Pristipomoides multidens","Papua New Guinea","not stated","Fishbase","Exclusive economic zone",""
2127,100,100,100,100,100,100,100,100,100,100,100,100,"Pristipomoides multidens","Samoa","Samoa","Fishbase","Exclusive economic zone",""
2128,0,0,0,0,100,0,0,100,0,0,0,0,"Pristipomoides multidens","","South China Sea/Andaman Sea","Fishbase","Multiple EEZs by FAO region",""
2129,100,100,100,100,100,100,100,100,100,100,100,100,"Pristipomoides multidens","Vanuatu","Vanuatu","Fishbase","Exclusive economic zone",""
2130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pristipomoides typus","Australia","North West Shelf","Fishbase","Hand-geocoded","No available suitability"
2131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pristipomoides typus","","South China Sea/Andaman Sea","Fishbase","Multiple EEZs by FAO region",""
2132,0,0,0,100,100,100,100,100,100,0,0,0,"Promethichthys prometheus","Canary Is.","1992-95","Fishbase","Exclusive economic zone",""
2133,0,0,0,0,0,0,0,100,100,0,0,0,"Promethichthys prometheus","Madeira Is.","near Madeira","Fishbase","Hand-geocoded","No available suitability"
2134,100,100,100,100,100,100,100,0,0,0,0,0,"Psenopsis anomala","Hong Kong","Not specified.","Fishbase","GeoNames geocoding",""
2135,0,0,100,0,0,0,0,0,0,0,0,0,"Psettichthys melanostictus","USA","Bellingham Bay, Washington","Fishbase","Hand-geocoded","No available suitability"
2136,0,0,0,100,0,0,0,0,0,0,0,0,"Psettichthys melanostictus","Canada","northern British Columbia","Fishbase","Hand-geocoded",""
2137,100,0,0,0,0,0,0,0,0,0,0,0,"Psettichthys melanostictus","USA","Puget Sound, Washington","Fishbase","Hand-geocoded",""
2138,0,0,0,0,0,0,0,0,100,100,0,0,"Psettodes erumei","India","Bombay","Fishbase","Hand-geocoded",""
2139,0,0,0,0,100,100,100,100,100,0,0,0,"Psettodes erumei","India","Porto Novo","Fishbase","Hand-geocoded","No available suitability"
2140,100,100,100,100,100,0,0,0,0,0,100,100,"Psettodes erumei","India","Porto Novo, 1971-73","Fishbase","Hand-geocoded","No available suitability"
2141,100,100,100,100,100,100,100,100,100,100,100,100,"Pseudobalistes flavimarginatus","Palau","not specified","Fishbase","Exclusive economic zone",""
2142,100,100,0,0,0,0,0,0,0,0,0,100,"Pseudocaranx dentex","New Zealand","not stated","Fishbase","Exclusive economic zone",""
2143,100,100,0,0,0,0,0,0,0,0,0,100,"Pseudocaranx dentex","Australia","southern coasts","Fishbase","Hand-geocoded",""
2144,0,100,100,100,0,0,0,0,0,0,0,0,"Pseudochaenichthys georgianus","Antarctica","South Georgia","Fishbase","Hand-geocoded",""
2145,0,0,0,0,0,0,0,0,0,0,100,100,"Pseudocyttus maculatus","New Zealand","south Chatham Rise (Nov 1986)","Fishbase","Hand-geocoded",""
2146,0,0,0,0,0,0,0,0,0,0,100,100,"Pseudocyttus maculatus","Australia","southern coasts and Tasmania","Fishbase","Hand-geocoded",""
2147,0,0,0,0,0,0,0,0,0,100,100,100,"Pseudopentaceros richardsoni",NA,"South-west Indian Ocean seamounts (600-1000 m depths), 2001","Fishbase","Multiple EEZs by FAO region",""
2148,100,100,100,0,0,0,0,0,0,0,100,100,"Pseudopentaceros wheeleri",NA,"Southern Emperor-Northern Hawaiian Ridge","Fishbase","Exclusive economic zone",""
2149,0,0,0,0,0,0,0,0,0,0,100,100,"Pseudopercis semifasciata","Argentina","northern Patagonian shelf","Fishbase","Hand-geocoded",""
2150,0,0,0,0,0,0,100,100,0,0,0,0,"Pseudophycis bachus","New Zealand","New Zealand","Fishbase","Exclusive economic zone",""
2151,100,100,100,0,0,0,0,0,0,0,0,100,"Pseudopleuronectes americanus","USA","Chesapeake Bay","Fishbase","Hand-geocoded",""
2152,0,0,0,100,100,100,0,0,0,0,0,0,"Pseudopleuronectes americanus","USA","Delaware Bay","Fishbase","ArcGIS geocoding","No available suitability"
2153,100,100,100,100,100,0,0,0,0,0,0,0,"Pseudopleuronectes americanus","USA","New England","Fishbase","ArcGIS geocoding",""
2154,0,0,0,100,100,0,0,0,0,0,0,0,"Pseudopleuronectes herzensteini","China","Korea Bay and the Yellow Sea","Fishbase","Hand-geocoded",""
2155,100,100,100,0,0,0,0,0,0,0,100,100,"Pseudotolithus senegalensis",NA,"tropical West Africa","Fishbase","Hand-geocoded",""
2156,0,0,0,0,0,0,100,100,0,0,0,0,"Pseudupeneus maculatus","Brazil","Ceará","Fishbase","GeoNames geocoding","No available suitability"
2157,0,0,0,0,100,100,0,0,0,0,0,0,"Pseudupeneus maculatus","Cuba","Cuba","Fishbase","Exclusive economic zone",""
2158,0,100,100,100,100,100,100,100,0,0,0,0,"Psilodraco breviceps","Antarctica","South Georgia","Fishbase","Hand-geocoded","No available suitability"
2159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Psilodraco breviceps","S. Georg. Sandw.","South Georgia","Fishbase","Hand-geocoded","No available suitability"
2160,100,100,0,0,0,0,100,0,0,100,0,0,"Pterogymnus laniarius","South Africa","Agulhas Bank","Fishbase","Hand-geocoded",""
2161,100,100,100,100,100,0,0,0,100,100,100,100,"Pterogymnus laniarius","South Africa","Eastern Cape coast","Fishbase","Hand-geocoded",""
2162,100,100,0,0,0,0,0,0,0,0,0,0,"Rachycentron canadum","Brazil","Ceará","Fishbase","GeoNames geocoding","No available suitability"
2163,0,0,0,0,0,100,100,100,100,100,100,100,"Rachycentron canadum","USA","Fisheries and Mariculture Laboratory (FAML) of the University of Texas at Austin Marine Science Institute in Port Aransas, Texas","Fishbase","Hand-geocoded",""
2164,0,0,0,100,100,100,100,100,100,100,0,0,"Rachycentron canadum","Mexico","Gulf of Mexico","Fishbase","ArcGIS geocoding",""
2165,0,0,0,100,100,100,100,100,100,0,0,0,"Rachycentron canadum","USA","southern coasts","Fishbase","Hand-geocoded",""
2166,0,100,100,100,100,100,100,100,0,0,0,0,"Raja brachyura",NA,"Eastern Atlantic","Fishbase","Multiple EEZs by FAO region",""
2167,0,100,100,100,100,100,100,100,100,0,0,0,"Raja clavata","UK","British waters","Fishbase","Hand-geocoded",""
2168,100,100,100,100,100,100,100,100,100,100,100,100,"Raja miraletus","Italy","Mediterranean","Fishbase","Hand-geocoded",""
2169,100,100,0,0,0,0,0,0,0,0,0,100,"Raja undulata","Portugal","South coasts","Fishbase","Hand-geocoded",""
2170,0,0,100,100,100,100,100,100,100,0,0,0,"Rastrelliger brachysoma",NA,"Central Indo-West Pacific","Fishbase","Multiple EEZs by FAO region",""
2171,0,100,100,100,100,100,100,100,100,100,100,0,"Rastrelliger kanagurta","India","Andhra Pradesh (2011-2012)","Fishbase","Hand-geocoded",""
2172,0,0,100,100,100,100,100,100,100,0,0,0,"Rastrelliger kanagurta","India","India","Fishbase","Exclusive economic zone",""
2173,100,0,100,100,0,0,0,0,0,0,0,0,"Rastrelliger kanagurta","India","Kerala (2014)","Fishbase","GeoNames geocoding",""
2174,100,100,100,100,100,0,0,0,100,100,100,100,"Rastrelliger kanagurta","Seychelles","Seychelles","Fishbase","GeoNames geocoding",""
2175,100,100,100,100,100,100,100,0,0,100,100,100,"Rastrelliger kanagurta","India","Tuticorin coast, 1997-2007","Fishbase","Hand-geocoded",""
2176,0,0,100,100,100,100,100,100,100,0,0,0,"Rastrelliger serventyi","India","India","Fishbase","Exclusive economic zone",""
2177,100,100,100,100,100,0,0,0,100,100,100,100,"Rastrelliger serventyi","Seychelles","Seychelles","Fishbase","GeoNames geocoding",""
2178,100,100,100,100,100,100,100,0,0,100,100,100,"Rastrelliger serventyi","India","Tuticorin coast, 1997-2007","Fishbase","Hand-geocoded",""
2179,0,0,0,0,100,100,100,0,0,0,0,0,"Reinhardtius hippoglossoides","","Arctic","Fishbase","Multiple EEZs by FAO region",""
2180,100,0,0,0,0,0,0,0,0,0,100,100,"Reinhardtius hippoglossoides","Norway","Bear Island, Barents Sea (Sept 1996)","Fishbase","Hand-geocoded",""
2181,0,0,0,0,0,0,0,0,0,100,100,100,"Reinhardtius hippoglossoides","Alaska","Bering Sea and Aleutian Islands","Fishbase","Hand-geocoded",""
2182,0,0,0,100,100,100,0,0,0,0,0,0,"Reinhardtius hippoglossoides","","Southern Davis Strait, Eastern Denmark Strait, Off north-western Norway","Fishbase","Hand-geocoded",""
2183,0,0,0,0,100,100,100,100,100,0,0,0,"Rexea solandri","Australia","Off New South Wales, southeastern Australia","Fishbase","Hand-geocoded",""
2184,100,100,0,0,0,0,0,100,100,100,100,100,"Rhabdosargus globiceps","South Africa","South Africa","Fishbase","GeoNames geocoding",""
2185,100,100,0,0,0,0,0,100,100,100,100,100,"Rhabdosargus globiceps","South Africa","South East Africa","Fishbase","Hand-geocoded",""
2186,0,0,0,0,0,0,100,100,100,100,100,0,"Rhabdosargus sarba","South Africa","Natal","Fishbase","Hand-geocoded",""
2187,100,100,100,100,100,100,0,0,0,0,0,0,"Rhabdosargus sarba","United Arab Em.","off Abu Dhabi, 2008-2009","Fishbase","Hand-geocoded","No available suitability"
2188,0,0,0,0,0,0,0,100,100,100,100,0,"Rhinobatos percellens","Brazil","São Paulo, Sept 2007-Aug 2009","Fishbase","Hand-geocoded",""
2189,100,100,0,0,0,0,0,0,0,0,0,100,"Rhizoprionodon acutus","India","Bombay","Fishbase","Hand-geocoded",""
2190,100,0,0,0,0,0,0,0,0,0,100,100,"Rhizoprionodon acutus","South Africa","Natal","Fishbase","Hand-geocoded",""
2191,0,0,0,0,0,0,0,0,100,100,100,100,"Rhizoprionodon porosus","","Carribean, South America","Fishbase","Entire native range",""
2192,100,100,100,100,100,100,100,100,100,100,100,100,"Rhizoprionodon porosus","Brazil","Northeast region (1996-1997)","Fishbase","Hand-geocoded",""
2193,0,0,0,0,0,0,0,0,100,100,100,100,"Rhizoprionodon porosus","Brazil","southern waters","Fishbase","Hand-geocoded",""
2194,0,0,0,0,100,100,100,0,0,0,0,0,"Rhizoprionodon terraenovae","Mexico","Gulf of Mexico","Fishbase","ArcGIS geocoding",""
2195,0,0,0,0,0,100,100,100,0,0,0,0,"Rhizoprionodon terraenovae","USA","Off Texas, Florida, and North Carolina","Fishbase","Hand-geocoded",""
2196,100,100,100,100,100,100,0,0,0,0,0,100,"Rhomboplites aurorubens","Brazil","Bahia (2005-2007)","Fishbase","Hand-geocoded",""
2197,100,100,0,0,0,0,0,0,0,0,0,0,"Rhomboplites aurorubens","Brazil","Ceará","Fishbase","GeoNames geocoding","No available suitability"
2198,60,60,60,56,56,56,58,58,58,12,12,12,"Rhomboplites aurorubens","Puerto Rico","Puerto Rico","Fishbase","Exclusive economic zone",""
2199,100,100,0,0,0,0,0,0,0,0,0,100,"Rhynchobatus djiddensis","South Africa","South Africa","Fishbase","GeoNames geocoding",""
2200,100,100,100,100,100,100,100,100,100,100,100,100,"Rioraja agassizii","Brazil","São Paulo, 1995","Fishbase","Hand-geocoded",""
2201,100,100,100,100,100,100,100,100,100,100,100,100,"Rioraja agassizii","Brazil","São Paulo, 2005-2006","Fishbase","Hand-geocoded",""
2202,0,0,0,0,0,0,0,0,0,0,100,100,"Rypticus saponaceus","Brazil","Ceará","Fishbase","GeoNames geocoding","No available suitability"
2203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Salmo altivelis","Taiwan","to be filled","Fishbase","Exclusive economic zone",""
2204,100,100,100,100,100,100,100,100,100,100,100,100,"Salmo foetens","USA","Port Aransas, Texas","Fishbase","Hand-geocoded","No available suitability"
2205,100,100,0,0,0,0,0,0,0,0,0,0,"Salmo myops","Brazil","Ceará","Fishbase","GeoNames geocoding","No available suitability"
2206,0,100,100,100,100,100,100,100,100,100,0,0,"Salmo myops","Taiwan","Taiwan","Fishbase","Exclusive economic zone",""
2207,0,0,100,100,100,100,0,0,0,0,0,0,"Salmo silus","Norway","(shelf and slope >300 m depth), 1980-83","Fishbase","Bathymetry-based polygon",""
2208,0,0,0,100,100,0,0,0,0,0,0,0,"Salmo silus","Denmark","north-eastern North Sea and Skagerrak-  the Norwegian Deep, 1984-87","Fishbase","Hand-geocoded",""
2209,0,0,100,0,0,0,0,0,0,0,0,0,"Sarda chiliensis lineolata","USA","Alaska to Baja California, Mexico","Fishbase","Hand-geocoded",""
2210,100,100,100,100,100,0,0,0,0,0,0,0,"Sarda chiliensis lineolata","USA","Santa Monica Bay; between Long Beach and Dana Point, California","Fishbase","Hand-geocoded",""
2211,0,0,0,0,0,0,0,0,100,100,100,100,"Sarda chiliensis","Chile","Chile","Fishbase","Exclusive economic zone",""
2212,0,0,0,0,0,0,0,0,100,100,100,100,"Sarda chiliensis","Peru","Peru","Fishbase","Exclusive economic zone",""
2213,100,100,0,0,0,0,0,0,100,100,100,100,"Sarda chiliensis","Peru","Peru","Fishbase","Exclusive economic zone",""
2214,100,100,0,0,0,0,0,0,100,100,100,100,"Sarda orientalis","Sri Lanka","Off south and southwest coast","Fishbase","Hand-geocoded",""
2215,0,0,0,0,100,100,100,100,100,0,0,0,"Sarda orientalis","India","Off the southwest coast","Fishbase","Hand-geocoded",""
2216,0,0,0,0,100,100,0,0,0,0,0,0,"Sarda sarda","","Mediterrannean and off Morocco","Fishbase","Hand-geocoded",""
2217,0,0,0,0,0,100,100,0,0,0,0,0,"Sarda sarda","Morocco","Morocco","Fishbase","Exclusive economic zone",""
2218,0,0,0,0,0,100,100,0,0,0,0,0,"Sarda sarda","","Northwestern Atlantic","Fishbase","Multiple EEZs by FAO region",""
2219,0,0,100,100,100,0,0,0,0,0,0,0,"Sarda sarda","Algeria","Off Algeria","Fishbase","Exclusive economic zone",""
2220,100,100,100,100,100,100,0,0,0,0,0,100,"Sarda sarda","Senegal","Off Dakar","Fishbase","Hand-geocoded","No available suitability"
2221,100,0,0,0,0,0,0,0,0,100,100,100,"Sardina pilchardus","Portugal","Aveiro","Fishbase","Hand-geocoded",""
2222,0,0,0,0,0,100,100,100,0,0,0,0,"Sardina pilchardus","","Black Sea","Fishbase","Hand-geocoded",""
2223,0,0,100,100,0,0,0,0,0,0,0,0,"Sardina pilchardus","Spain","East Cantabrian area","Fishbase","Hand-geocoded",""
2224,0,0,0,100,0,0,0,0,0,0,0,0,"Sardina pilchardus","UK","English Channel","Fishbase","ArcGIS geocoding",""
2225,0,0,100,100,0,0,0,0,0,0,0,0,"Sardina pilchardus","Spain","Galician coast","Fishbase","Hand-geocoded",""
2226,100,0,0,0,0,0,0,0,0,0,100,100,"Sardina pilchardus","Portugal","Lisboa","Fishbase","Hand-geocoded","No available suitability"
2227,100,100,100,100,0,0,0,0,0,100,100,100,"Sardina pilchardus","Portugal","Matosinhos","Fishbase","Hand-geocoded","No available suitability"
2228,0,0,0,0,0,100,100,100,0,0,0,0,"Sardina pilchardus","","North Sea","Fishbase","Hand-geocoded",""
2229,0,0,100,100,0,0,0,0,0,0,0,0,"Sardina pilchardus","Spain","North-Atlantic Spanish Coasts, 41°55 N - 1°58 W","Fishbase","Hand-geocoded",""
2230,100,100,100,100,100,100,0,0,0,100,100,100,"Sardina pilchardus","Morocco","Northwest Africa (27°-29° N), 1976-82","Fishbase","Hand-geocoded",""
2231,100,100,100,100,100,100,0,0,0,0,100,100,"Sardina pilchardus","","Off African coasts of Mediterranean","Fishbase","Hand-geocoded",""
2232,100,100,100,100,100,0,0,0,100,100,100,100,"Sardina pilchardus","","Off European coasts of Mediterranean","Fishbase","Hand-geocoded",""
2233,0,0,0,0,0,0,0,0,0,100,100,100,"Sardina pilchardus","Portugal","Olhao","Fishbase","Hand-geocoded",""
2234,100,100,100,100,0,0,0,0,100,100,100,100,"Sardina pilchardus","Portugal","Peniche & Olhao/Portimao","Fishbase","Hand-geocoded",""
2235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sardina pilchardus","","Spanish and Portueguese coast","Fishbase","Multiple EEZs by FAO region",""
2236,100,100,100,100,100,100,100,100,100,0,0,0,"Sardina pilchardus","UK","SW England","Fishbase","Hand-geocoded",""
2237,0,0,100,100,0,0,0,0,0,0,0,0,"Sardina pilchardus","Spain","W Cantabrian area","Fishbase","Hand-geocoded",""
2238,0,100,100,0,0,0,0,0,0,100,100,100,"Sardinella albella","Sri Lanka","West coast","Fishbase","Hand-geocoded",""
2239,0,0,0,0,0,0,100,100,0,0,0,0,"Sardinella aurita","Ghana","Ghana","Fishbase","Exclusive economic zone",""
2240,100,100,0,0,0,0,0,0,100,100,100,100,"Sardinella aurita","","Gulf of Mexico","Fishbase","ArcGIS geocoding",""
2241,1,1,1,1,1,4,1,1,1,1,1,1,"Sardinella aurita","Greece","Kavala Gulf (2000-2002)","Fishbase","Hand-geocoded","No available suitability"
2242,0,0,0,0,0,100,100,100,0,0,0,0,"Sardinella aurita","","Mediterranean","Fishbase","Hand-geocoded",""
2243,0,0,0,0,0,0,100,100,0,0,0,0,"Sardinella aurita","Cote d'Ivoire","Off Côte d'Ivoire","Fishbase","Exclusive economic zone",""
2244,0,0,0,0,0,0,100,100,0,0,0,0,"Sardinella aurita","Mauritania","Off Mauritania","Fishbase","Exclusive economic zone",""
2245,100,100,0,0,0,0,0,0,0,0,0,0,"Sardinella aurita","Venezuela","Off Venezuela","Fishbase","Exclusive economic zone",""
