country,localities,address,confidence,quality,lat,lon,ne_lat,ne_lon,sw_lat,sw_lon
Mexico,Northern Gulf of Mexico,Gulf of Mexico,1,POI,25.000000000000057,-89.99999999999994,45.00000000000006,-69.99999999999994,5.000000000000057,-109.99999999999994
Spain,Galician western coast (Nov 2009-Oct 2010),"West Coast, Tasmania",1,Locality,-41.555952194999975,145.26807491400007,-41.015952194999976,145.80807491400006,-42.095952194999974,144.72807491400008
Spain,Spain,Spain,1,Locality,40.227949660000036,-3.6460631049999392,49.88794966000003,6.013936895000061,30.567949660000036,-13.30606310499994
Norway,Northern Shelf and western edge of the Norwegian Trench,Norway,1,Locality,62.00000000000006,10.000000000000057,71.97200000000005,19.972000000000058,52.028000000000056,0.028000000000057312
,Western North Atlantic,"Atlantic St, Eugene, Oregon, 97402",9,StreetName,44.056765466052774,-123.18348403784921,44.05776546605277,-123.1824840378492,44.055765466052776,-123.18448403784922
USA,"off Freeport, Texas, 1977-81","Freeport, Texas",3,Locality,28.949600000000032,-95.34434999999996,29.002600000000033,-95.29134999999997,28.89660000000003,-95.39734999999996
Canary Is.,"Canary Islands, 1995-2002",Canary Islands,1,Locality,28.290530148000073,-16.556717318999972,29.941530148000073,-14.905717318999972,26.639530148000073,-18.207717318999972
Brazil,Southern region,Southern Region,7,POI,-20.148079999999936,28.58662000000004,-20.143079999999937,28.591620000000038,-20.153079999999935,28.58162000000004
Australia,"Fraser Island, Queensland and Western Australia","Fraser Island, Queensland",1,Locality,-25.409729999999968,153.0422000000001,-25.028729999999968,153.4232000000001,-25.790729999999968,152.6612000000001
USA,"Middle Atlantic Bight: Cape Hatteras to Cape Cod, Massachusetts",Massachusetts,1,Locality,42.35867032400006,-71.71818499999995,43.69267032400006,-70.38418499999995,41.024670324000056,-73.05218499999995
South Africa,Natal shelf,"Natal, Phumelela, Thabo Mofutsanyane, Free State",7,Locality,-27.886109999999974,28.80704000000003,-27.876109999999972,28.81704000000003,-27.896109999999975,28.797040000000028
Brazil,"Rio Drande do Sul, 1976-1987",Rio Grande do Sul,1,Locality,-29.69300337599998,-53.32617235799995,-26.038003375999978,-49.67117235799995,-33.34800337599998,-56.98117235799995
USA,"South Atlantic Bight: Cape Canaveral, Florida to Cape Hatteras, North Carolina","Atlantic, North Carolina",7,Locality,34.88297000000006,-76.33726999999999,34.892970000000055,-76.32726999999998,34.87297000000006,-76.34727
UK,Inner Severn Estuary (July 1972-September 1974),"1974, Arbaz, Wallis",4,Postal,46.30002765900008,7.374070000000074,46.34002765900008,7.414070000000074,46.26002765900008,7.334070000000074
UK Scotland,Ythan Estuary (1967-1968),Scotland,1,Locality,56.840330590000065,-4.181228010999973,60.373330590000066,-0.6482280109999734,53.30733059000006,-7.714228010999973
USA,off southern Florida,"Southern Pl, Milton, Florida, 32571",9,StreetName,30.604661163189572,-87.16866243999515,30.605661163189573,-87.16766243999514,30.60366116318957,-87.16966243999515
USA,California Current Region,Current,7,POI,32.69443000000007,-117.16677999999996,32.69943000000007,-117.16177999999996,32.689430000000065,-117.17177999999996
USA,New York Bight,Foundry Cove,1,POI,41.41148000000004,-73.95430999999996,61.41148000000004,-53.954309999999964,21.41148000000004,-93.95430999999996
USA,Off Woods Hole,"Woods Hole, Massachusetts",6,Locality,41.52770000000004,-70.66743999999994,41.54770000000004,-70.64743999999995,41.507700000000035,-70.68743999999994
Brazil,"Rio Grande do Sul, 1981-1987","Avenida Brasil 1987, Rio Grande, Rio Grande do Sul, 96212-150",9,StreetAddress,-32.212154304098384,-52.189014100385116,-32.211154304098386,-52.18801410038512,-32.21315430409838,-52.19001410038511
Peru,Paita and Otros,"Paita, Piura",1,Locality,-5.097899999999925,-81.10150999999996,-4.923899999999924,-80.92750999999996,-5.271899999999925,-81.27550999999997
NA,Western North Pacific continental shelves,Pacific Continental Bank,7,POI,44.04781991949923,-123.13009999999997,44.05269000000005,-123.12509999999997,44.04269000000004,-123.13509999999997
NA,Australian contiental shelf,Australian & Continental Butchers,7,POI,-37.76460999999995,144.96252000000004,-37.759609999999945,144.96752000000004,-37.76960999999995,144.95752000000005
NA,Continental and insular slopes of the Bahamas region,The Bahamas,1,Locality,25.040820000000053,-77.37121999999994,28.552820000000054,-73.85921999999994,21.528820000000053,-80.88321999999994
Hawaii,Hawaiian Islands,Hawai'ian Islands,1,POI,20.750280000000032,-156.50027999999998,30.750280000000032,-146.50027999999998,10.750280000000032,-166.50027999999998
Seychelles,"Mahe Plateau, 1989-90",Mahe,1,Locality,-4.682592806999935,55.467874702000074,-4.576592806999935,55.573874702000076,-4.788592806999935,55.36187470200007
Australia,North West Shelf,North West Shelf Visitor Centre,7,POI,-20.600819999999942,116.77584000000002,-20.595819999999943,116.78084000000001,-20.60581999999994,116.77084000000002
Papua New Guinea,not stated,Papua New Guinea,1,Locality,-6.475589906999971,145.253800898,0.28041009300002884,152.009800898,-13.231589906999972,138.497800898
,South China Sea/Andaman Sea,South China Sea,1,POI,8.316670000000045,100.35000000000008,28.316670000000045,120.35000000000008,-11.683329999999955,80.35000000000008
Canary Is.,1992-95,Canary Islands,1,Locality,28.290530148000073,-16.556717318999972,29.941530148000073,-14.905717318999972,26.639530148000073,-18.207717318999972
Madeira Is.,near Madeira,Madeira Island,1,Locality,32.73060343700007,-16.983382613999936,33.79360343700007,-15.920382613999935,31.66760343700007,-18.046382613999935
USA,"Bellingham Bay, Washington",Bellingham Bay,1,POI,48.736500000000035,-122.56461999999999,68.73650000000004,-102.56461999999999,28.736500000000035,-142.56462
Canada,northern British Columbia,Northern,7,POI,49.50350004385716,-115.06116005496554,49.50855000000008,-115.05627999999996,49.49855000000007,-115.06627999999995
Canada,"Sydney Inlet, Vancouver Island, British Columbia",Vancouver Island,1,POI,49.65064000000007,-125.44939,59.65064000000007,-115.44939,39.65064000000007,-135.44939
India,Porto Novo,"Porto Novo, Tamil Nādu",7,Locality,11.477250000000026,79.73671000000007,11.487250000000026,79.74671000000008,11.467250000000027,79.72671000000007
India,"Porto Novo, 1971-73","Porto Novo, Tamil Nādu",7,Locality,11.477250000000026,79.73671000000007,11.487250000000026,79.74671000000008,11.467250000000027,79.72671000000007
Australia,"Yonge Reef, Great Barrier Reef",Great Barrier Reef,1,POI,-17.98721999999998,146.76979000000006,-16.98721999999998,147.76979000000006,-18.98721999999998,145.76979000000006
NA,"South-west Indian Ocean seamounts (600-1000 m depths), 2001",2001,4,Postal,41.34001400000005,19.463775000000055,41.385014000000055,19.508775000000057,41.29501400000005,19.418775000000053
NA,Southern Emperor-Northern Hawaiian Ridge,"North Lawn, Southery, Downham Market, Norfolk, England, PE38 0",9,StreetName,52.530754500000015,0.39064050000000805,52.53175450000001,0.39164050000000805,52.52975450000002,0.38964050000000805
Argentina,northern Patagonian shelf,Patagonia,7,Locality,-43.99999999999994,-67.99999999999994,-43.99499999999994,-67.99499999999995,-44.004999999999946,-68.00499999999994
China,Korea Bay and the Yellow Sea,China,1,Locality,36.567348398000036,103.93002703300004,60.72034839800004,128.08302703300004,12.414348398000033,79.77702703300004
NA,tropical West Africa,South-West Africa,1,Locality,-21.999999999999943,17.000000000000057,-15.610999999999944,23.389000000000056,-28.388999999999943,10.611000000000057
India,not given,India,1,Locality,23.379379735000043,79.44332654800007,38.26437973500004,94.32832654800008,8.494379735000043,64.55832654800007
USA,"Fisheries and Mariculture Laboratory (FAML) of the University of Texas at Austin Marine Science Institute in Port Aransas, Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA
USA,southern coasts,Southern Coast Taxi,7,POI,30.407290058860788,-88.80698993060766,30.412510000000058,-88.80192999999997,30.40251000000006,-88.81192999999996
Brazil,"São Paulo, 1995","Avenida Brasil 1995, Vila Progresso, Santos, São Paulo, 11080-250",9,PointAddress,-23.940266835968618,-46.348206401610014,-23.939252,-46.347209,-23.941252000000002,-46.349208999999995
Brazil,"São Paulo, 2005-2006","Avenida Brasil 2006, Vila Aparecida, Franca, São Paulo, 14401-240",9,PointAddress,-20.525959445467098,-47.37293798834324,-20.525011999999993,-47.37194,-20.527011999999996,-47.37394
Brazil,Off Brazil,"Brazil, Distrito Federal",1,Locality,-15.77828999999997,-47.929089999999974,-15.63128999999997,-47.782089999999975,-15.92528999999997,-48.07608999999997
UK,British waters,"Water, Rossendale, Lancashire, England",7,Locality,53.728350000000034,-2.241299999999967,53.73835000000003,-2.231299999999967,53.71835000000004,-2.2512999999999668
NA,Delaware Bay,Delaware Bay,4,Locality,-41.10638309299998,173.5117371780001,-41.064383092999975,173.5537371780001,-41.14838309299998,173.4697371780001
NA,Northeastern Atlantic and Mediterranean,"Mediterranean Ave, Atlantic City, New Jersey, 08401",9,StreetName,39.36689011146604,-74.42930013248152,39.36789011146604,-74.42830013248151,39.365890111466044,-74.43030013248152
Italy,Mediterranean,Mediterranea,7,POI,37.560870051070474,14.274260029430398,37.56589000000003,14.279370000000034,37.555890000000026,14.269370000000032
Brazil,"São Paulo, Sept 2007-Aug 2009",São Paulo,1,Locality,-23.562869999999975,-46.654679999999985,-23.284869999999977,-46.376679999999986,-23.840869999999974,-46.93267999999998
Brazil,Santa Catarina,Santa Catarina,1,Locality,-27.246320098999945,-50.48682149399997,-25.025320098999945,-48.265821493999965,-29.467320098999945,-52.70782149399997
NA,Not seen,Seenna,7,POI,10.513810000000035,76.21151000000003,10.518810000000036,76.21651000000003,10.508810000000034,76.20651000000004
,not given,"Given, West Virginia",7,Locality,38.73041000000006,-81.72812999999996,38.74041000000006,-81.71812999999996,38.720410000000065,-81.73812999999997
Portugal,South coasts,Portugal,1,Locality,39.59313904600003,-8.519812989999934,48.894139046000035,0.7811870100000657,30.29213904600003,-17.820812989999936
,to be checked,Checker,7,POI,52.49975008050089,13.31437001832193,52.50488000000008,13.319410000000067,52.49488000000007,13.309410000000065
NA,Central Indo-West Pacific,Central,7,POI,37.79756000000003,-122.40179999999998,37.802560000000035,-122.39679999999998,37.79256000000003,-122.40679999999998
India,"Tuticorin coast, 1997-2007","Thoothukkudi, Tamil Nadu",2,Locality,8.80627000000004,78.14325000000008,8.882270000000041,78.21925000000007,8.73027000000004,78.06725000000009
USA,Florida Gulf,"Gulf County, Florida",1,Locality,29.95627816500007,-85.22647886799996,30.190278165000073,-84.99247886799996,29.72227816500007,-85.46047886799995
Mexico,not stated,México,1,Locality,23.952824990000067,-102.54835341899997,36.41282499000007,-90.08835341899996,11.492824990000067,-115.00835341899997
,Arctic,"Arctic, Town of Masonville, New York",7,Locality,42.187230000000056,-75.41354999999999,42.197230000000054,-75.40354999999998,42.17723000000006,-75.42354999999999
Norway,"Bear Island, Barents Sea (Sept 1996)","Island, Stjørdal, Trøndelag",7,Locality,63.495760000000075,11.112900000000025,63.50576000000007,11.122900000000024,63.48576000000008,11.102900000000025
,"Southern Davis Strait, Eastern Denmark Strait, Off north-western Norway","Denmark St, Norway, South Carolina, 29113",9,StreetName,33.44306068824782,-81.13009850352339,33.444060688247816,-81.12909850352338,33.44206068824782,-81.13109850352339
Australia,"Off New South Wales, southeastern Australia","Austral, New South Wales",6,Locality,-33.93319999999994,150.81202000000008,-33.91019999999994,150.83502000000007,-33.956199999999946,150.78902000000008
South Africa,South East Africa,"South Africa, West Coast District Municipality, Western Cape",7,Locality,-31.309599999999932,18.357000000000028,-31.29959999999993,18.36700000000003,-31.319599999999934,18.347000000000026
Taiwan,"eastern coast, 1995",East Coast,7,POI,-37.81006999999994,144.9619600000001,-37.80506999999994,144.96696000000009,-37.81506999999994,144.9569600000001
South Africa,Algoa Bay,Algoa Bay,1,POI,-33.826769999999954,25.79526000000004,-13.826769999999954,45.79526000000004,-53.826769999999954,5.795260000000042
China,"Off Xiamen, Fuijan","Xiamen, Fujian",2,Locality,24.479790000000037,118.0818700000001,24.546790000000037,118.14887000000009,24.412790000000037,118.0148700000001
South Africa,not given,"Calle Sur, Arica, Arica y Parinacota, 1000000",9,StreetName,-18.476185500000003,-70.29648674999999,-18.475185500000002,-70.29548674999998,-18.477185500000004,-70.29748674999999
Mexico,"Almejas, Baja California Sur","Avenida de las Almejas, Fracc Ciudad del Recreo, La Paz, Baja California Sur, 23097",9,StreetName,24.12819339928547,-110.33883629552913,24.12919339928547,-110.33783629552913,24.127193399285467,-110.33983629552914
USA,"waters between Seal and Redondo Beaches, California (November 1988, January 1991)","LA USA, Los Angeles, California",1,Locality,34.052230000000066,-118.24367999999998,34.36723000000006,-117.92867999999999,33.73723000000007,-118.55867999999998
,"Carribean, South America","Caribbean South, Florida",7,Locality,30.473520000000065,-86.42137999999994,30.483520000000066,-86.41137999999994,30.463520000000063,-86.43137999999995
Brazil,Northeast region (1996-1997),"Brazil, Distrito Federal",1,Locality,-15.77828999999997,-47.929089999999974,-15.63128999999997,-47.782089999999975,-15.92528999999997,-48.07608999999997
Brazil,southern waters,"Water St, Bo, Southern",9,StreetName,7.9562450664779085,-11.73782834620265,7.957245066477909,-11.73682834620265,7.955245066477908,-11.738828346202649
USA,"Off Texas, Florida, and North Carolina","Texas, North Carolina",6,Locality,36.197940000000074,-76.00991999999997,36.21794000000008,-75.98991999999997,36.17794000000007,-76.02991999999996
Morocco,Lake Ifni,Ifni,7,Locality,29.33173000000005,-8.744359999999972,29.34173000000005,-8.734359999999972,29.32173000000005,-8.754359999999972
Iceland,Lake Thingvalla,Tingvalla Lake,1,POI,64.18333000000007,-21.149999999999977,65.18333000000007,-20.149999999999977,63.18333000000007,-22.149999999999977
Macedonia,Eastern shore of Lake Ohrid,"Ohrid, Jugozapaden",1,Locality,41.11751000000004,20.802080000000046,41.29451000000004,20.979080000000046,40.94051000000004,20.625080000000047
Macedonia,Lake Ohrid,Lake Ohrid,1,POI,41.00000000000006,20.750000000000057,42.00000000000006,21.750000000000057,40.00000000000006,19.750000000000057
,Lake Ohrid,Lake Ohrid,1,POI,41.00000000000006,20.750000000000057,42.00000000000006,21.750000000000057,40.00000000000006,19.750000000000057
Canada,"tributaries to Thutade Lake, northcentral British Columbia","North Central, Kelowna, British Columbia",7,Locality,49.88429000000008,-119.48280999999997,49.894290000000076,-119.47280999999997,49.87429000000008,-119.49280999999998
Turkey,not specified,Turkey,1,Locality,39.066250645000025,35.142286272000035,45.42825064500003,41.50428627200004,32.70425064500002,28.780286272000033
French Guiana,to be filled,French Guiana,1,Locality,3.921724136000023,-53.23312207499998,5.577724136000024,-51.577122074999984,2.265724136000023,-54.88912207499998
Italy,Lake Posta Fibreno and tributaries,"Posta Fibreno, Frosinone",6,Locality,41.690090000000055,13.696660000000065,41.711090000000056,13.717660000000066,41.669090000000054,13.675660000000065
French Guiana,Fr. Guiana,Guiana,1,Locality,3.921724136000023,-53.23312207499998,5.577724136000024,-51.577122074999984,2.265724136000023,-54.88912207499998
Ireland,Lough Melvin,Lough Melvin,1,POI,54.43333000000007,-8.166669999999954,55.43333000000007,-7.166669999999954,53.43333000000007,-9.166669999999954
,Danube drainage,"Danube, Ayeyarwady",7,Locality,17.43333000000007,95.58333000000005,17.44333000000007,95.59333000000005,17.423330000000067,95.57333000000004
Czechia,Moravice River,Moravice,1,POI,49.927580000000034,17.945920000000058,53.927580000000034,21.945920000000058,45.927580000000034,13.945920000000058
Canada,southern & eastern Canada,"Cañada, Alicante, Comunidad Valenciana",4,Locality,38.67402000000004,-0.8142999999999461,38.71002000000004,-0.778299999999946,38.63802000000004,-0.8502999999999461
Italy,Lake Garda (North),Lake Garda,1,POI,45.66667000000007,10.683330000000069,46.66667000000007,11.683330000000069,44.66667000000007,9.683330000000069
Italy,Lake Garda (South),Lake Garda,1,POI,45.66667000000007,10.683330000000069,46.66667000000007,11.683330000000069,44.66667000000007,9.683330000000069
Kazakhstan,Lake Markakol,Marqaköl,1,POI,48.75194000000005,85.75306000000006,49.75194000000005,86.75306000000006,47.75194000000005,84.75306000000006
Macedonia,Lake Ohrid (eastern shore),"Ohrid, Jugozapaden",1,Locality,41.11751000000004,20.802080000000046,41.29451000000004,20.979080000000046,40.94051000000004,20.625080000000047
Japan,"Hitozuminai River, Hokkaido, 1997-99",Hitosumanai-gawa River,1,POI,42.11231802700007,140.04583815900003,45.11231802700007,143.04583815900003,39.11231802700007,137.04583815900003
Korea (North),Not specified,"Not'an, Gangwon",7,Locality,38.87000000000006,127.07222000000002,38.88000000000006,127.08222000000002,38.86000000000006,127.06222000000001
NA,Lake Ohrid,Ohrida,1,POI,41.00000000000006,20.750000000000057,42.00000000000006,21.750000000000057,40.00000000000006,19.750000000000057
Alaska,Alatna River,Alatna River,1,POI,66.57000000000005,-152.62499999999997,70.57000000000005,-148.62499999999997,62.57000000000005,-156.62499999999997
Russia,Anadyr River,Anadyr River,7,POI,64.48936000000003,177.92358000000002,64.49436000000003,177.92858,64.48436000000004,177.91858000000002
Alaska,Kobuk River,Kobuk River,1,POI,66.92111000000006,-160.81332999999998,70.92111000000006,-156.81332999999998,62.921110000000056,-164.81332999999998
Alaska,"Tolovana and Chatanika rivers, with a few entering the Chena River and other clear streams","Clear, Alaska",7,Locality,64.28943000000004,-149.13637999999997,64.29943000000004,-149.12637999999998,64.27943000000003,-149.14637999999997
Alaska,upper reaches of Alaskan rivers,"Alaskana Ct, Fairbanks, Alaska, 99709",10,StreetName,64.9050828302193,-147.93962340292362,64.9060828302193,-147.9386234029236,64.9040828302193,-147.94062340292362
Alaska,upper Yukon,"Alaska Hwy, Upper Liard, Yukon, Y0A",10,StreetName,60.05180669984822,-128.92032959477436,60.05280669984822,-128.91932959477435,60.05080669984822,-128.92132959477436
,"Yenisei River, Siberia",Yenisei River,1,POI,69.71811000000008,84.73755000000006,73.71811000000008,88.73755000000006,65.71811000000008,80.73755000000006
NA,Syr-Darya,Syr-Dar'ya,7,Locality,42.200000000000045,68.20000000000005,42.21000000000004,68.21000000000005,42.19000000000005,68.19000000000004
Albania,Lake Ohrid,Albania,1,Locality,41.13455328400005,20.06420643100006,42.33755328400005,21.26720643100006,39.931553284000046,18.86120643100006
,"Lake Ohrid (Albania, Macedonia)",Lake Ohrid,1,POI,41.00000000000006,20.750000000000057,42.00000000000006,21.750000000000057,40.00000000000006,19.750000000000057
,Asia,Asia,1,Locality,29.840640000000064,89.29688000000004,75.95064000000006,135.40688000000006,-16.269359999999935,43.186880000000045
Alaska,certain Alaskan lakes,"Alaska Hwy, Delta Junction, Alaska, 99737",10,StreetName,63.69078228987916,-144.56524473353477,63.69178228987916,-144.56424473353476,63.68978228987916,-144.56624473353477
Canada,eastern Canada,"Cañada, Alicante, Comunidad Valenciana",4,Locality,38.67402000000004,-0.8142999999999461,38.71002000000004,-0.778299999999946,38.63802000000004,-0.8502999999999461
Canada,"Heming Lake, Manitoba",Heming Lake,1,POI,54.88934000000006,-101.12325999999996,55.88934000000006,-100.12325999999996,53.88934000000006,-102.12325999999996
USA,"Red Lake, Minnesota","Red Lake, Minnesota",7,Locality,47.87658000000005,-95.01479999999998,47.886580000000045,-95.00479999999997,47.86658000000005,-95.02479999999998
USA,"SE Lake Michigan, 1970","1970 Michigan St, Hammond, Indiana, 46320",9,StreetAddress,41.60999236883279,-87.48104757287066,41.61099236883279,-87.48004757287066,41.608992368832794,-87.48204757287067
Canada,"Fraser River, 8 miles of river between Chilliwack and Mission, British Columbia","Mission, British Columbia",1,Locality,49.13295000000005,-122.32108,49.24795000000005,-122.20608,49.01795000000005,-122.43607999999999
USA,"Klamath River, California","Klamath River, California",7,Locality,41.87825000000004,-122.82156999999995,41.888250000000035,-122.81156999999995,41.86825000000004,-122.83156999999996
Alaska,certain lakes in northern Alaska,"Alaska, Makhado, Vhembe, Limpopo",7,Locality,-22.98213999999996,29.829980000000035,-22.972139999999957,29.839980000000036,-22.99213999999996,29.819980000000033
Canada,Great Bear Lake,Great Bear Lake,1,POI,65.83373000000006,-120.75340999999997,66.83373000000006,-119.75340999999997,64.83373000000006,-121.75340999999997
France,High altitude lakes,High Altitude,7,POI,32.95862008050088,-105.74420001832185,32.96375000000007,-105.73924,32.95375000000006,-105.74923999999999
France,Lake Leman,"Le Léman, Labaroche, Haut-Rhin, Grand Est",7,Locality,48.13018000000005,7.185330000000022,48.14018000000005,7.1953300000000215,48.120180000000055,7.175330000000022
USA,southern parts of the range,Southern Delaware Sch of the Arts,7,POI,38.460500000000025,-75.22526999999997,38.46550000000003,-75.22026999999997,38.45550000000002,-75.23026999999996
Canada,throughout the range,"Ranger, Spiritwood No 496, Saskatchewan",7,Locality,53.581090000000074,-107.70148999999998,53.59109000000007,-107.69148999999997,53.571090000000076,-107.71148999999998
UK Engld Wal,not specified,"UK, Uttarakhand",1,Locality,30.15483757800007,79.20756428100003,31.71283757800007,80.76556428100004,28.59683757800007,77.64956428100002
NA,Lake Prespa,Lake Prespa,1,POI,40.91667000000007,21.000000000000057,41.91667000000007,22.000000000000057,39.91667000000007,20.000000000000057
Switzerland,Rhône,Rhone,7,POI,46.30688992339436,7.741870076605714,46.31186000000003,7.746900000000044,46.301860000000026,7.736900000000044
France,Rhône drainage,"Rhône, Auvergne-Rhône-Alpes",1,Locality,45.871030387000076,4.6408731250000415,46.313030387000076,5.082873125000042,45.429030387000076,4.198873125000041
Italy,Adriatic basin,Adriatic,7,POI,41.90445998889153,12.462319981678158,41.90939000000004,12.467280000000022,41.89939000000003,12.45728000000002
Russia,Aniva Bay,Aniwa Bay,1,POI,46.272890000000075,142.8439300000001,66.27289000000007,162.8439300000001,26.272890000000075,122.84393000000011
Norway,eastern Murman coast,"Murjan, Al Aziziyah, Hafr Al Batin, 39956",9,StreetName,28.433191552382855,45.95437532041591,28.434191552382856,45.95537532041591,28.432191552382854,45.953375320415915
Russia,"Finnmark, western and central Murman","Tsentral', Novokhopyorskiy rayon, Voronezhskaya oblast'",7,Locality,50.922600000000045,41.36334000000005,50.93560000000004,41.37634000000005,50.90960000000005,41.35034000000005
Russia,Gulf of Anadyr (Bering Sea),"Anadyr, Chukotka Autonomous Okrug",5,Locality,64.73588000000007,177.5082500000001,64.77588000000007,177.54825000000008,64.69588000000006,177.4682500000001
Russia,Kola Bay in the West to the Cheshskaya Inlet in the East,"IN, Bayern",1,Locality,48.75521642000007,11.394804067000052,48.85221642000007,11.491804067000052,48.658216420000066,11.297804067000053
,Middle Cove Beach,Middle Cove,7,POI,27.395930000000078,-80.26380999999998,27.400930000000077,-80.25880999999998,27.39093000000008,-80.26880999999997
,Newfoundland,Newfoundland and Labrador,1,Locality,52.848032413000055,-60.40455307399998,60.132032413000054,-53.12055307399998,45.56403241300006,-67.68855307399998
Norway,Norwegian-western Murman coast,Norwegia,1,Locality,62.00000000000006,10.000000000000057,71.97200000000005,19.972000000000058,52.028000000000056,0.028000000000057312
Russia,Novaya Zemlya,"Novaya Zemlya, Tula, Tul'skaya oblast'",7,Locality,54.23260000000005,37.45098000000007,54.242600000000046,37.46098000000007,54.22260000000005,37.440980000000074
,Pacific coasts,Pacific Coast,7,POI,37.93969007660575,-122.06089005943763,37.94472000000008,-122.05633999999998,37.93472000000008,-122.06633999999997
Russia,"Sakhalin Island, northeastern coast","Sakhalin, Rostov",7,Locality,46.58222000000006,40.379440000000045,46.59222000000006,40.38944000000004,46.572220000000065,40.36944000000005
Russia,"Sakhalin Island, southwestern coast","Sakhalin, Rostov",7,Locality,46.58222000000006,40.379440000000045,46.59222000000006,40.38944000000004,46.572220000000065,40.36944000000005
Russia,Sakhalinskiy Bay,"Sakhanskiy, Orlovskiy rayon, Orlovskaya oblast'",7,Locality,52.926630000000046,35.938240000000064,52.94363000000005,35.95524000000007,52.90963000000004,35.92124000000006
Iceland,south and west of Iceland,"Iceland, California",6,Locality,39.37546000000003,-120.02602999999999,39.395460000000035,-120.00603,39.35546000000003,-120.04602999999999
Canada,southern British Columbia,"Southern Dr, Abbotsford, British Columbia, V2T",9,StreetName,49.05745880355844,-122.35730271611,49.05845880355844,-122.35630271611,49.05645880355844,-122.35830271611
Russia,west Kamchatka,"Kamchatka, Komi",7,Locality,63.71667000000008,58.116670000000056,63.72667000000008,58.126670000000054,63.70667000000008,58.10667000000006
Russia,western coast of Novaya Zemlya and Indiga Bay,"Novaya Zemlya, Tula, Tul'skaya oblast'",7,Locality,54.23260000000005,37.45098000000007,54.242600000000046,37.46098000000007,54.22260000000005,37.440980000000074
UK,UK,UK,1,Locality,53.40838660500003,-1.9695595439999352,58.754386605000036,3.376440456000065,48.06238660500003,-7.315559543999935
Denmark,Denmark,Denmark,1,Locality,55.959300779000046,10.053934054000024,58.53730077900005,12.631934054000023,53.38130077900004,7.4759340540000245
Spain,"Esva River (43°33'N, 6°32'E), 1992-1994","1992, Sitten, Wallis",6,Postal,46.19553298500006,7.369162500000073,46.21953298500006,7.393162500000073,46.171532985000056,7.345162500000073
Germany,Germany,Germany,1,Locality,51.11063104900006,10.39227793200007,55.35163104900006,14.63327793200007,46.86963104900006,6.15127793200007
Finland,Gulf of Bothnia,Gulf of Bothnia,1,POI,63.00000000000006,20.000000000000057,83.00000000000006,40.00000000000006,43.00000000000006,5.684341886080802e-14
UK Scotland,"River Almond, Perthshire","River Almond Bridge, Perth, Perthshire, Scotland, PH1 3",9,StreetName,56.41585034449018,-3.4914736591142543,56.41685034449018,-3.4904736591142544,56.41485034449018,-3.4924736591142542
Finland,"River Byske (Gulf of Bothnia), 1991-92","1991, Sitten, Wallis",6,Postal,46.20838500000008,7.351031203000048,46.227385000000076,7.370031203000048,46.18938500000008,7.332031203000048
Finland,"River Lögde (Gulf of Bothnia), 1991-93","1991, Sitten, Wallis",6,Postal,46.20838500000008,7.351031203000048,46.227385000000076,7.370031203000048,46.18938500000008,7.332031203000048
Finland,"River Simo (Gulf of Bothnia), 1986-1992",Simo,1,Locality,65.66261000000003,25.064860000000067,66.11861000000003,25.520860000000066,65.20661000000003,24.608860000000067
Finland,"River Torne (Gulf of Bothnia), 1992-93","93 Fenland Road, Thorne, Doncaster, South Yorkshire, England, DN8 5",9,StreetAddressExt,53.605695295698574,-0.9512832043014121,53.60669529569857,-0.9502832043014121,53.604695295698576,-0.9522832043014121
Finland,"River Ume (Gulf of Bothnia), 1977-1993","1993, Nendaz, Wallis",7,Postal,46.19219276700005,7.339619500000026,46.20519276700005,7.352619500000026,46.17919276700005,7.326619500000026
Finland,"River Öre (Gulf of Bothnia), 1992-93","93 Inland St, Canyon City, Oregon, 97820",9,StreetAddressExt,44.4009154086307,-118.94707229343497,44.4019154086307,-118.94607229343497,44.399915408630704,-118.94807229343498
Sweden,Southwestern Sweden,Sweden,1,Locality,64.71258554700006,17.260487956000077,71.43958554700006,23.987487956000077,57.985585547000056,10.533487956000076
Finland,"Tornionjoki, Simojoki, Tenojoki and Näätämöjoki","Tainionjoki, Simo",7,Locality,65.97367000000008,25.601860000000045,65.98367000000009,25.611860000000046,65.96367000000008,25.591860000000043
UK Scotland,Loch Rannoch & Loch Ericht,"Rannoch Avenue & Lochy Gardens, Bishopbriggs, Glasgow, Lanarkshire, Scotland, G64 1",9,StreetInt,55.90738800000001,-4.209299999999986,55.90838800000001,-4.208299999999985,55.906388000000014,-4.210299999999986
Mongolia,Darhat region,"Darhan, Darhan Uul",2,Locality,49.48667000000006,105.92278000000005,49.56667000000006,106.00278000000004,49.40667000000006,105.84278000000005
Mongolia,Eg River,"Eg, Batshireet, Khentii",7,Locality,48.57773000000003,110.20825000000008,48.58773000000003,110.21825000000008,48.56773000000003,110.19825000000007
Kazakhstan,Irtysh River tributaries,Irtysh,1,POI,47.82588000000004,84.48364000000004,51.82588000000004,88.48364000000004,43.82588000000004,80.48364000000004
UK,Britain,Britain,1,Locality,53.40838660500003,-1.9695595439999352,58.754386605000036,3.376440456000065,48.06238660500003,-7.315559543999935
Poland,River Dunajec (1978-1979),01-978,7,Postal,52.31665000000004,20.901369689000035,52.33565000000004,20.920369689000033,52.29765000000004,20.882369689000036
